0-2,1-2,0-1
758.1296376468381,0.0,2037.2077479068103
67.15692281988595,445.79567688305906,1926.647919451847
-7.275957614183426e-12,304.98188919966196,2054.5492016679273
-1.4551915228366852e-11,562.8886329870511,1921.042342249617
86.46563825776684,848.1061980407358,1552.8602679272662
-7.275957614183426e-12,1614.6668153544397,2157.637414188488
7.275957614183426e-12,470.3275436939239,1929.5785961370493
-1.4551915228366852e-11,637.6671107824623,2119.156737702164
0.0,440.70600749681944,1919.0500503098883
2.9103830456733704e-11,274.36503972391074,2368.0054814356554
-2.1827872842550278e-11,629.4855851116772,2190.9809855115964
159.9747268886058,3.637978807091713e-12,2174.74675761455
1309.429967690019,-3.637978807091713e-12,2316.5564920902398
-7.275957614183426e-12,633.9498437763359,1992.2212565488371
200.6559904650203,105.7438491574103,1772.2474335599982
2.9103830456733704e-11,1608.6715668450415,2369.2242857820966
-1.4551915228366852e-11,907.754301233881,2127.740763590271
-7.275957614183426e-12,8.267555885529873,2157.067958224048
-2.1827872842550278e-11,1022.5773885467988,1856.4649926002821
-3.637978807091713e-11,515.4424808124695,1886.2532649129862
0.0,0.0,2040.3433098463502
-2.1827872842550278e-11,323.7036805722564,2218.0139052968807
-1.4551915228366852e-11,1407.8516975767816,1968.8526866055035
5.093170329928398e-11,13.744704367098166,2161.0229125153637
163.2193399912794,744.7186976950125,2175.2952451275123
2.9103830456733704e-11,1239.1476641163754,2184.369207638294
3.637978807091713e-11,334.6752952358802,2006.6596792928322
166.21227217878186,1.0913936421275139e-11,2264.38627847068
-2.1827872842550278e-11,880.6106409145577,2012.7807318690466
-3.637978807091713e-11,1619.0918487807285,1733.498396547664
2.1827872842550278e-11,1053.3823314592719,1948.3937849591093
-4.3655745685100555e-11,876.8361072337066,2220.185551173323
-3.637978807091713e-11,1423.3883056380691,2240.697631973053
-1.4551915228366852e-11,2225.46622657029,1950.2416079909526
0.0,815.3756670354669,2109.6533955700943
7.275957614183426e-12,0.0,2007.1720020228968
-2.1827872842550278e-11,969.7859261055764,1962.9148712984097
2.9103830456733704e-11,359.87279202029276,1695.101813664849
2.9103830456733704e-11,0.0,1906.1210235002072
2288.2077100822426,1449.3203583547274,1870.6163773740045
7.275957614183426e-12,1203.2496621963019,1978.4193924813662
5.093170329928398e-11,1002.5824857137213,2302.2034321205356
890.613337388575,114.84982430984746,2175.85386944114
101.31353413387114,847.8671076087521,2076.377355703269
2.1827872842550278e-11,1172.5520933222488,1978.6869261572501
-1.4551915228366852e-11,-7.275957614183426e-12,1880.6987891466924
2.1827872842550278e-11,-1.4551915228366852e-11,2256.5313203806145
-7.275957614183426e-12,0.0,2173.022886620449
1.4551915228366852e-11,591.422586249404,1622.1453054840313
2.9103830456733704e-11,0.0,2358.5074350923096
689.5534312639065,609.6764368472523,1577.7031249447755
1.4551915228366852e-11,99.9919473679438,2097.749826915475
0.0,-1.8189894035458565e-11,2040.5248292988836
694.4040982906881,222.21305442761877,2123.0497174860648
3.637978807091713e-11,1050.9083318646135,2202.215866067585
-2.1827872842550278e-11,846.8197707017207,2004.700700726491
-1.4551915228366852e-11,414.47103960659115,2092.0032892811796
7.275957614183426e-12,362.6335909428526,1595.2583478343513
7.275957614183426e-12,3.5602600308775436,2021.070235150095
290.65307221341936,1053.6816101129061,2017.0154625653813
3.637978807091713e-11,915.0608877728446,1746.7249171303702
301.3782394171576,-3.637978807091713e-12,2077.7030474898856
-2.9103830456733704e-11,126.69818774169107,2397.787194732402
-2.9103830456733704e-11,3.637978807091713e-12,1513.4602778491972
2.1827872842550278e-11,1284.912860294915,1809.2182583587564
7.275957614183426e-12,140.69521450886896,1982.522113285202
0.0,341.69822300334454,1684.8604412934437
7.275957614183426e-12,879.1485311249562,2090.547565240886
7.275957614183426e-12,194.23320492389757,2300.7438071717115
7.275957614183426e-12,417.0753331406231,2152.927384615963
1.4551915228366852e-11,-7.275957614183426e-12,2102.22478849029
0.0,37.42084530971988,2061.9770357437956
0.0,220.07068663056452,1940.824141264573
98.26629682881321,1352.3477291778272,2039.8159259623208
3.637978807091713e-11,-3.637978807091713e-12,1947.1594370338644
7.275957614183426e-12,30.019075825246546,1876.9455113994482
21.081928055187745,692.5471807862177,2227.281198194818
7.275957614183426e-12,609.514715291074,1920.5502218471593
7.275957614183426e-12,0.0,1964.955994993259
51.23654773050657,1279.1447972191818,2283.859699114604
363.09719520308136,3.637978807091713e-12,2110.8421842842654
1.4551915228366852e-11,-3.637978807091713e-12,2124.653369573054
7.275957614183426e-12,148.12578006558033,2132.3967600716715
-5.093170329928398e-11,859.9735064922097,2371.603439658975
-2.1827872842550278e-11,246.65265751886,1874.4046826644335
346.88639341104863,-7.275957614183426e-12,1929.3704545004512
-7.275957614183426e-12,-7.275957614183426e-12,1896.317702268214
1.4551915228366852e-11,3.637978807091713e-12,2027.1726506312916
593.395231248127,306.70868910164427,2142.390955664181
-7.275957614183426e-12,174.7121764861222,2129.3679319296207
-7.275957614183426e-12,1.0913936421275139e-11,2069.7622370576864
0.0,0.0,2235.9729887280846
7.275957614183426e-12,-3.637978807091713e-12,1870.7044887405718
118.73958582059277,578.8724275153836,1954.7463850966597
2.9103830456733704e-11,882.4080187869567,2188.87312119735
101.64954073358967,522.6654758187487,1826.7365412985382
0.0,135.03152461690115,1954.2195355064541
747.7594923978977,-7.275957614183426e-12,1869.5429286395447
-2.1827872842550278e-11,14.975283171395859,2058.3895729526776
-2.1827872842550278e-11,0.0,1860.55014586763
389.0217905587633,219.49505584370127,2433.2324738193056
3.637978807091713e-11,187.04216018744592,2001.51441259087
2.9103830456733704e-11,56.99824872162935,1820.0077550104106
-1.4551915228366852e-11,1185.6721575612264,2199.805020388507
-7.275957614183426e-12,263.5772282974631,1942.5306737999344
2.9103830456733704e-11,3.637978807091713e-12,1915.1002154727685
1.4551915228366852e-11,1287.9467010725693,2390.4500783756957
-1.4551915228366852e-11,1579.3988671041297,2260.7720518887654
40.3022350078827,315.06179524951585,2072.5332322637914
-2.1827872842550278e-11,31.522024020861863,1258.128592182853
-2.1827872842550278e-11,336.9722758940243,2127.711606380508
-7.275957614183426e-12,-3.637978807091713e-12,2056.0350517627594
125.42423322478862,1115.856566796454,1737.3132587807268
0.0,-7.275957614183426e-12,2118.0473391514824
-4.3655745685100555e-11,-1.0913936421275139e-11,2204.370801234225
223.6359412021484,1443.9218180230928,1909.1378250947964
46.19419437788747,7.275957614183426e-12,1620.6210738448863
5.820766091346741e-11,597.4369740503444,2081.599490046181
2.9103830456733704e-11,3.637978807091713e-12,1913.0448113392195
7.275957614183426e-12,441.76567938697735,2242.0416519405553
7.275957614183426e-12,1.0913936421275139e-11,1845.091246584736
-7.275957614183426e-12,105.77791000610887,2045.8615407776379
2.9103830456733704e-11,904.3626320809617,2122.2903028901783
-7.275957614183426e-12,106.65687504034213,1996.0915546516626
7.275957614183426e-12,0.0,1832.5043675100314
2.9103830456733704e-11,1081.3852040803486,1766.1212374168463
-1.4551915228366852e-11,1092.607767350939,1096.6414546059823
33.93317222112091,710.5440700014515,2165.6640242662397
3.637978807091713e-11,1228.8606974726517,1299.3818704939986
483.9163484412493,29.04872777768469,2258.808885849554
1009.9167281343107,221.7972085726342,1916.5114691111812
857.3178898532205,1151.4147517482907,1929.5570143008954
2.1827872842550278e-11,220.16954227866336,2292.4527358828564
-7.275957614183426e-12,664.5104634019171,1928.4805960547674
0.0,103.45532268791067,2175.9562672111933
1.4551915228366852e-11,240.33960902902254,1905.8106976468116
2.9103830456733704e-11,1583.8118102276076,2383.8180167168393
1277.548202060243,-7.275957614183426e-12,2096.977174388536
2.9103830456733704e-11,161.31845861270995,2302.928354786134
4.3655745685100555e-11,-3.637978807091713e-12,2141.600501162233
-3.637978807091713e-11,137.0380953686763,1772.2022231641022
2.1827872842550278e-11,1363.549916027354,1957.1296407674672
0.0,274.6582482670219,1898.5327288368208
1.4551915228366852e-11,-7.275957614183426e-12,2107.2343502550502
4.3655745685100555e-11,83.22602247512623,2079.285929816637
7.275957614183426e-12,7.275957614183426e-12,1968.4816330073882
2.1827872842550278e-11,1388.0212501433853,2331.4026869689405
1.4551915228366852e-11,13.20807441315992,2185.558310810986
465.07884213623765,7.275957614183426e-12,2020.9001989835451
332.72825767508766,190.64682106928012,1863.6703655057427
1.4551915228366852e-11,7.275957614183426e-12,2151.254112567185
928.4620170028793,976.2846487420848,2220.1343308238575
-2.9103830456733704e-11,571.5951711418893,1992.8175311652158
0.0,1323.3712923273433,1952.2223484677015
-7.275957614183426e-12,891.9989659990915,2229.3746023167696
0.0,977.579879788882,2325.828485487429
7.275957614183426e-12,272.0058587030235,2465.5580583359333
-7.275957614183426e-12,-1.8189894035458565e-11,2513.2790295369923
0.0,1796.7322901518146,2130.3718639534054
122.7606169931023,709.4734477553484,1958.8665900522246
3.637978807091713e-11,-7.275957614183426e-12,1953.5552308342521
-1.4551915228366852e-11,534.7385558004426,1913.8670222874134
0.0,-7.275957614183426e-12,2159.4511716454144
-1.4551915228366852e-11,0.0,1914.8074722749952
-1.4551915228366852e-11,9.759704730691737,1833.1914500847706
52.43089344814507,3.637978807091713e-12,1973.0187798393235
1116.4613525083842,124.55941789138524,2235.627731885441
2.1827872842550278e-11,1928.0833349218883,1577.6922866323875
302.09246249107673,-1.0913936421275139e-11,1857.4493390644857
2.1827872842550278e-11,486.72399085122925,1919.2899679108596
1037.3994174103645,238.7630670796807,1742.146557126478
51.35433234078664,173.59834269688872,1787.8499519600082
120.6386337597578,7.275957614183426e-12,1918.0081822958891
0.0,643.5090818077988,2144.6644917055237
-1.4551915228366852e-11,890.1388892905416,2255.1031252848043
2.1827872842550278e-11,580.295031039137,1994.3299440697156
761.125743085031,0.0,2299.8092064338707
0.0,649.4999367725613,2172.0087871188807
2.1827872842550278e-11,1559.6557992761263,2091.1395089433063
2.1827872842550278e-11,211.6347275189455,2185.8524386756035
-4.3655745685100555e-11,316.646586513034,1321.3561914174134
-3.637978807091713e-11,401.4585523204696,1813.3473341146819
-1.4551915228366852e-11,1086.7512615257674,1612.1021375821
538.759060010736,1517.315928288399,1912.3995312315965
2.9103830456733704e-11,-3.637978807091713e-12,1803.2887855508015
2.9103830456733704e-11,1496.750365752334,2340.6899857001335
1.4551915228366852e-11,3.637978807091713e-12,1786.2815286810073
-1.4551915228366852e-11,80.38391364175914,2197.146106606124
1099.6416350558939,3.637978807091713e-12,2360.0373113027017
1.4551915228366852e-11,1080.8713868951927,1689.4669795181471
-1.4551915228366852e-11,562.5598863532432,2074.7256653412333
-1.4551915228366852e-11,0.0,2027.4248543289214
-1.4551915228366852e-11,1188.555175031168,2003.2754281058515
-7.275957614183426e-12,1646.2483058146827,2313.936316449217
-2.9103830456733704e-11,499.10016115864346,1595.3234918720773
-4.3655745685100555e-11,385.6501527132896,2218.8531435030745
-1.4551915228366852e-11,1046.7642315006324,1943.951448389751
7.275957614183426e-12,1.4551915228366852e-11,1817.8016991568802
262.9374201014143,19.580248068497895,2143.0557204900106
-3.637978807091713e-11,-1.0913936421275139e-11,2119.9646858377964
-2.1827872842550278e-11,900.5753512061056,2336.149296586227
0.0,394.67096358333583,1323.8763266526512
691.2590593810819,-3.637978807091713e-12,2202.712742999938
1846.4865143312709,219.4449968574736,2115.2855298496725
-1.4551915228366852e-11,1316.1473812119402,1868.1854915330332
-2.9103830456733704e-11,1172.2750764547,1900.221610675515
7.275957614183426e-12,2004.8569170723385,2104.063144290034
195.53382379921095,7.275957614183426e-12,2102.150857157736
2.9103830456733704e-11,91.75910463936816,2030.3945974762319
-7.275957614183426e-12,0.0,1880.4790640000647
7.275957614183426e-12,149.79476885397526,1553.293591674701
-7.275957614183426e-12,467.74083105009595,2080.250453836459
7.275957614183426e-12,328.8854583292323,1821.5359297422183
1.4551915228366852e-11,297.0519755759742,2161.814462204922
7.275957614183426e-12,-1.0913936421275139e-11,1503.990507667826
-6.548361852765083e-11,801.6100166605847,2325.5178567152034
7.275957614183426e-12,1060.8236870853798,1925.316099064934
105.91454856234486,0.0,1708.6959980671309
-1.4551915228366852e-11,328.75896711952555,1963.8993695130994
2.1827872842550278e-11,735.5634842956824,2149.2080427731635
-2.1827872842550278e-11,536.6340362522005,1919.0649500636064
2.9103830456733704e-11,127.2433517100726,1857.00805416183
-1.4551915228366852e-11,0.0,1951.8697222900955
7.275957614183426e-12,-3.637978807091713e-12,2024.895956828048
-5.093170329928398e-11,67.88218514543405,2168.6615656998038
119.83375141552824,383.53631489395957,2310.30093624242
0.0,111.22680527653938,2203.2343492815926
2.1827872842550278e-11,-3.637978807091713e-12,2131.002321743661
-1.4551915228366852e-11,883.6892513322455,1778.6686148135486
-1.4551915228366852e-11,1431.6455803165863,2386.6646436736773
77.91513938210119,420.4605768837391,2020.9788266763353
244.11671317683795,531.8051096341587,1926.3261212399302
-7.275957614183426e-12,352.5223448498964,1878.0543378181173
78.21490643820289,3.771494431734027,1917.9616526898171
2.1827872842550278e-11,7.275957614183426e-12,2218.5142173998174
-2.1827872842550278e-11,1431.856342965033,2015.971210358286
1.4551915228366852e-11,0.0,2343.4557795237124
0.0,255.0249659605688,1919.5345414107214
-1.4551915228366852e-11,1534.5908424254449,1967.9419071772063
-2.1827872842550278e-11,91.1835157802343,1751.4759217614046
2.1827872842550278e-11,815.057865793804,2117.3248268898606
646.5582387066825,60.8711924775489,2005.7417704401378
0.0,1414.827806401132,2236.5647869175373
822.0725096479582,-3.637978807091713e-12,2028.5919373134893
60.688896491818014,1420.7999640698363,1783.6556004311424
45.844378743895504,853.740343953421,1989.0695974760747
215.19019325939735,-3.637978807091713e-12,1768.5272296367984
1.4551915228366852e-11,-1.4551915228366852e-11,2229.4864675131976
0.0,9.741127043587767,2000.9832081480636
87.5770849090768,-3.637978807091713e-12,2147.626167311573
-4.3655745685100555e-11,869.6216006048289,2217.568054945572
58.922967410129786,528.4985048199906,2107.455560321265
2.9103830456733704e-11,0.0,1616.812337536452
-2.9103830456733704e-11,154.5968199703857,1859.295188832919
2.1827872842550278e-11,104.07268757585916,2088.047711668456
-1.4551915228366852e-11,149.80758965435598,1768.6172052548136
32.744851192386704,30.27598619586206,2040.094746937677
0.0,1193.033837395913,2141.7432926372276
-2.9103830456733704e-11,1.0913936421275139e-11,1927.527172614442
358.4078086431764,121.28219985990654,1876.1775422954088
2.1827872842550278e-11,464.49224693578435,1987.5633804151657
367.62297313430463,-3.637978807091713e-12,1951.656509566019
7.275957614183426e-12,1753.001167921735,1948.7213942503367
-4.3655745685100555e-11,974.4487817187528,2165.530380910932
605.6451347215407,-1.0913936421275139e-11,2211.11397573413
-1.4551915228366852e-11,0.0,1932.7423593105632
2.9103830456733704e-11,805.7709845379268,2205.5896844778326
1.4551915228366852e-11,119.30529843363547,1816.5281544163736
59.980127357077436,229.94662480511033,1890.6172014781914
1.4551915228366852e-11,1018.6674470402668,1910.2326050407282
7.275957614183426e-12,1616.059727355927,1975.8568259540843
3.637978807091713e-11,1029.4046784087786,2123.336390142249
0.0,722.38750375985,1848.0573186195834
-3.637978807091713e-11,762.9324247427485,1795.8233133451213
-1.4551915228366852e-11,930.0934992057119,1706.6330199710064
3.637978807091713e-11,3.637978807091713e-12,1982.7542126351764
-2.9103830456733704e-11,1110.5450586268234,2273.1059075058874
-2.1827872842550278e-11,0.0,2023.55753314701
601.6315821539611,23.18764713152632,2213.996239828477
11.09261738256464,585.2032513217509,2123.1765193448373
-2.1827872842550278e-11,-3.637978807091713e-12,2384.238308963366
215.93234369504353,732.7969933027707,2344.4723900301688
2.9103830456733704e-11,156.8922892505143,2132.2272117934554
-1.4551915228366852e-11,914.5334871277373,1460.7457337319647
528.4104317593155,3.637978807091713e-12,1717.6390369667934
2.1827872842550278e-11,216.73708805860224,2131.3405597210003
-5.820766091346741e-11,0.0,2259.9211421781947
-2.1827872842550278e-11,1.0913936421275139e-11,2122.6207764515784
-2.1827872842550278e-11,45.584158446588845,1923.613551139999
167.86870714409451,64.39908544154241,2086.481029847797
1.4551915228366852e-11,996.5791473189274,1970.247019360344
3.637978807091713e-11,1656.226658797441,2243.902673752389
-1.4551915228366852e-11,674.3144172532848,1842.1669496499599
766.5495736650337,7.275957614183426e-12,2324.7837423748133
-7.275957614183426e-12,358.36844320636555,2059.008842313153
4.3655745685100555e-11,1845.6196803975636,2153.2967932326646
854.0977728959697,1059.5671825148456,2109.700341954216
201.9873488897647,305.270273469323,2126.5275676492456
3.637978807091713e-11,987.9273448302847,1877.3153332813963
2.1827872842550278e-11,1496.356125939721,2103.3928397307463
-4.3655745685100555e-11,980.0474861922921,2031.5696423072295
-3.637978807091713e-11,352.02878530586895,2028.9733742821118
30.807894894853234,-1.4551915228366852e-11,1994.0305692104448
-1.4551915228366852e-11,1601.5598676255759,2321.16702425314
-2.1827872842550278e-11,77.49740693845888,1900.3287111636819
0.0,1648.9671943779813,2185.024879522818
2.1827872842550278e-11,44.279017954271694,1381.6332289634083
2.1827872842550278e-11,13.23270704317838,2205.0156397482788
2.1827872842550278e-11,549.979429074132,2354.9788147110085
-7.275957614183426e-12,726.6275950740401,2184.817234894879
-3.637978807091713e-11,1438.405749083191,1988.519621590909
-2.1827872842550278e-11,996.2080882651353,2128.2802077419547
-2.9103830456733704e-11,1270.3030026601664,1901.632535969009
-7.275957614183426e-12,405.4891477466372,2347.280050970825
-2.9103830456733704e-11,-3.637978807091713e-12,1731.8870178844954
-4.3655745685100555e-11,1536.6241271802119,2036.7830197196017
0.0,1191.1089511661248,1855.1605008067418
4.3655745685100555e-11,1717.1001124922732,2470.0809837634297
1.4551915228366852e-11,140.39931202360094,2210.0989133594194
260.2916873506547,1210.550615727012,1727.583419280054
1.4551915228366852e-11,-7.275957614183426e-12,1914.2689933099173
-1.4551915228366852e-11,1041.8206590552818,2304.579082086784
0.0,406.91180266566516,2080.5609956176486
-2.9103830456733704e-11,780.4369470215643,2155.607931730294
-2.9103830456733704e-11,1572.7773743918096,2166.14593108838
0.0,-1.4551915228366852e-11,1860.7929071896651
-2.1827872842550278e-11,640.0545453299947,2100.7146642667867
-4.3655745685100555e-11,1677.455932544799,1579.8862981401762
0.0,733.4317680361019,1796.2045481366076
-1.4551915228366852e-11,684.6280770480626,1707.256865813375
1.4551915228366852e-11,582.0586830339162,2144.001506467779
-5.093170329928398e-11,51.516510301727976,2001.715541199541
-2.9103830456733704e-11,1099.5815614425865,1999.4473038076176
1.4551915228366852e-11,375.72147007583044,2110.029046614596
0.0,113.7454559659418,1612.044147006527
-7.275957614183426e-12,31.237959125795896,1859.199149205182
-7.275957614183426e-12,1354.8266308497186,2076.714979613629
3.637978807091713e-11,1094.7257808121467,2286.5158325424127
0.0,601.1553570143587,2048.2283161942687
42.943823535882984,1797.4292021114834,1934.383338698448
2.9103830456733704e-11,865.4498368377936,2111.5938566217374
65.65853703295579,-3.637978807091713e-12,1890.604899468075
-7.275957614183426e-12,612.2418764003505,2290.274746555049
-7.275957614183426e-12,11.489778279395978,2172.506940638814
2.9103830456733704e-11,-3.637978807091713e-12,1735.5323069226579
-1.4551915228366852e-11,1036.4008002398314,2054.7511747324606
9.866205346290371,1456.599725143602,2467.7501659427944
-1.4551915228366852e-11,1102.2879195290006,1443.045116215333
2.1827872842550278e-11,1258.5242650512773,2081.0866941576896
0.0,889.9521368783735,1870.3435613311376
2.9103830456733704e-11,164.08381828058918,1815.5479095628325
2.9103830456733704e-11,229.2295387698432,1984.5395916654743
-7.275957614183426e-12,969.6993173433075,2240.2873994972324
-2.9103830456733704e-11,403.9229973329366,1698.261253819328
3.637978807091713e-11,1721.5728673617123,2314.116522855773
-3.637978807091713e-11,-7.275957614183426e-12,2101.0423485375286
70.8834943223992,647.0501354507214,2019.5027333652615
-7.275957614183426e-12,0.0,1869.3567354953702
-2.1827872842550278e-11,856.7746447102545,2010.5044378051389
2.1827872842550278e-11,405.9199904229954,1842.616147614899
5.093170329928398e-11,808.6949354696626,2417.878693442035
-1.4551915228366852e-11,45.13660882065233,1752.3571648692523
-1.4551915228366852e-11,890.60462913015,1549.3516692939083
7.275957614183426e-12,439.3628712693262,1965.5788348997157
797.4334166768749,534.8186786477054,2110.016523107697
-1.4551915228366852e-11,9.704317636060296,2020.241919064647
-7.275957614183426e-12,746.898243382675,2058.088609876868
1.4551915228366852e-11,125.6179525469779,2145.1315584454205
675.0293211326061,7.275957614183426e-12,2358.7259090272564
2.1827872842550278e-11,366.09201712902177,1418.3056687874705
615.1825623791592,78.81148945574387,2074.598945597718
2.9103830456733704e-11,3.637978807091713e-12,1949.0494658737152
238.4972937807761,110.12492449791534,2070.1228822827616
1.4551915228366852e-11,-3.637978807091713e-12,1765.3763705900783
0.0,-7.275957614183426e-12,2352.395512500865
703.5373404112397,-1.0913936421275139e-11,1818.679699318338
0.0,-3.637978807091713e-12,1930.253111721322
-7.275957614183426e-12,294.33525807804835,1580.1802398143045
-1.4551915228366852e-11,749.9430037831571,1749.5278093562665
0.0,662.4273323431407,2283.6251482793596
-1.4551915228366852e-11,243.81078048766358,2201.5833988349113
387.02201511536987,0.0,2032.868957319326
2.1827872842550278e-11,174.46789771278418,1428.7923057430307
1.4551915228366852e-11,17.750484037835122,2122.49158297103
-7.275957614183426e-11,1136.3648028653988,2294.250300233427
2.9103830456733704e-11,628.3537768326041,2127.108552836922
-2.1827872842550278e-11,1418.1241197293275,1886.4991894304912
-3.637978807091713e-11,188.97497103247588,1385.3681215107645
3.637978807091713e-11,601.2064307134533,1993.5176615985183
2.1827872842550278e-11,39.86095960098464,1953.527167815846
7.275957614183426e-12,1.0913936421275139e-11,1529.1676786410972
180.46102722210344,603.3719970586062,1800.115721835973
-1.4551915228366852e-11,634.4655111009233,2230.6639301965843
-1.4551915228366852e-11,1298.7433277105229,1930.6463816083342
1229.065829555897,0.0,2180.3285771657247
323.8915405156513,445.2245457757963,1851.2256283638199
7.275957614183426e-12,-1.4551915228366852e-11,2093.073025297883
80.9921865925935,365.28071594599896,2084.9727618078323
1.4551915228366852e-11,1.0913936421275139e-11,2350.009402534015
3.637978807091713e-11,86.01827422582573,2090.944786418193
0.0,232.64506038116633,2112.7274739051863
-1.4551915228366852e-11,260.0103650463934,2382.8566034086616
-3.637978807091713e-11,7.275957614183426e-12,2503.6564824642774
115.20772878894059,0.0,2054.8805182690558
4.3655745685100555e-11,355.1356808744895,1539.656029350961
87.43880446231924,26.820740776700404,1833.0837516530082
3.637978807091713e-11,37.99986982869814,2133.5322653259864
-7.275957614183426e-12,1446.3588439432497,1773.708559311388
-7.275957614183426e-12,1479.6395239170906,1763.2662545793792
-7.275957614183426e-12,0.0,1789.1427972398233
-1.4551915228366852e-11,252.31322408432243,2229.607724077905
7.275957614183426e-12,7.275957614183426e-12,2067.2057193299115
2.1827872842550278e-11,324.5388223849459,2093.3751880809723
47.06350688091334,1099.5161390561007,2350.974387040107
7.275957614183426e-12,7.275957614183426e-12,1845.2363286225445
2.1827872842550278e-11,412.89667234879926,2169.9707196727177
7.275957614183426e-12,345.40244881313265,2134.29277833832
-1.4551915228366852e-11,1476.097197864803,2196.036296303515
7.275957614183426e-12,575.5349654724105,2131.2303585338013
-2.9103830456733704e-11,1807.0117326976942,2238.448237399527
5.093170329928398e-11,656.0509394522051,2261.045584724605
1.4551915228366852e-11,895.2810588641914,2122.336988924166
198.7369557469865,-3.637978807091713e-12,2334.1217639502793
-2.9103830456733704e-11,588.6557562740054,1944.7756141305144
0.0,226.3673022737803,1845.09307748235
2.1827872842550278e-11,166.53664994864994,2277.6516440680134
2.1827872842550278e-11,1477.7709010479266,1595.1320504870673
335.8244077733834,17.019741779866308,2026.9723578830817
653.9548090317257,3.637978807091713e-12,2040.7965106066476
7.275957614183426e-12,6.315463489729154,2152.464499344511
371.51851658071246,969.3951884702456,2106.3873791393635
3.637978807091713e-11,526.9391802041682,2016.3131094517958
2.9103830456733704e-11,587.1263890299033,1587.5749602835422
-1.4551915228366852e-11,401.79474062138434,2143.760250383355
3.637978807091713e-11,852.3095420155569,2168.2020151245015
2.1827872842550278e-11,1834.7350708292615,1962.3755697748566
-2.9103830456733704e-11,1306.2243821326192,1940.7885409131559
3.637978807091713e-11,643.8087699417065,2021.391765798995
471.0571724810361,-3.637978807091713e-12,2188.5865940908625
-7.275957614183426e-12,3.637978807091713e-12,2054.778487223557
2.1827872842550278e-11,732.6350062753227,1824.7921705040935
1780.7301806773758,-7.275957614183426e-12,2072.433046077036
2.9103830456733704e-11,923.102640573472,2067.7816527618925
-7.275957614183426e-12,1372.0743139946899,1977.723291953458
-1.4551915228366852e-11,954.5607957059656,2041.6741200991964
-2.9103830456733704e-11,482.10323890398286,2269.769926937108
0.0,685.9627677804183,1604.3648584904295
7.275957614183426e-12,545.5942444169523,1981.205972111893
2.1827872842550278e-11,322.8815974505069,1936.446473401811
