cluster mean min max N 
6	11.627405405405403	7.223	14.704	37
1	9.862046123650638	4.501	19.18	1019
3	11.364581560283687	7.468	15.381	141
0	9.425734117647059	3.574	16.233	1700
2	10.599335849056606	4.926	17.595	265
4	12.543507462686568	5.762	19.978	134
5	14.661348484848485	8.247	19.788	66
