h2_run_45_30094.rmf3	13.068	264.074353057 
h1_run_31_38778.rmf3	11.195	257.301801618 
h1_run_55_33778.rmf3	13.274	251.90419965400002 
h1_run_26_50100.rmf3	14.295	272.670600365 
h1_run_28_33686.rmf3	9.857	263.66781859400004 
h1_run_31_38746.rmf3	11.538	254.15829086099998 
h1_run_1_58990.rmf3	10.84	272.31364588900004 
h2_run_34_28024.rmf3	13.703	259.078739633 
h2_run_47_28118.rmf3	9.95	257.677471073 
h1_run_13_53812.rmf3	13.3	260.7329209 
h1_run_22_59054.rmf3	9.633	269.655735642 
h1_run_3_25756.rmf3	11.144	253.23205780400002 
h1_run_33_59214.rmf3	10.544	251.377401727 
h2_run_4_46892.rmf3	7.837	257.127200754 
h1_run_53_8346.rmf3	11.617	251.54595230700002 
h2_run_34_28296.rmf3	13.477	257.590210226 
h2_run_30_49794.rmf3	10.444	249.826458723 
h1_run_37_40610.rmf3	14.585	268.75451008 
h2_run_10_42010.rmf3	13.047	254.16348164299998 
h2_run_32_48262.rmf3	9.907	256.408035676 
h2_run_4_27990.rmf3	14.041	251.92416353 
h1_run_15_16406.rmf3	10.961	258.509622104 
h1_run_40_49494.rmf3	13.585	268.47039066599996 
h2_run_27_51602.rmf3	11.016	252.56639039700002 
h2_run_30_53266.rmf3	12.711	238.862318439 
h2_run_47_16458.rmf3	14.704	262.300182354 
h2_run_25_45986.rmf3	12.342	257.169197414 
h2_run_36_56978.rmf3	12.17	264.656587161 
h2_run_47_56830.rmf3	13.959	252.042817803 
h2_run_32_48244.rmf3	9.248	265.024847419 
h2_run_30_12748.rmf3	11.153	261.43026226 
h2_run_10_42000.rmf3	12.747	257.462160679 
h2_run_4_46910.rmf3	7.223	251.340618669 
h2_run_23_24532.rmf3	12.493	247.686514026 
h2_run_54_28572.rmf3	8.282	264.447234477 
h2_run_50_21596.rmf3	12.912	256.483200582 
h2_run_50_35034.rmf3	7.412	255.68909819299998 
