0 CUL5 0.0
1 CUL5 0.0
2 CUL5 0.0
3 CUL5 0.0
4 CUL5 0.0
5 CUL5 0.0
6 CUL5 0.0
7 CUL5 0.0
8 CUL5 0.0
9 CUL5 0.0
10 CUL5 0.0
11 CUL5 0.0
12 CUL5 0.0
13 CUL5 0.0
14 CUL5 0.0
15 CUL5 0.0
16 CUL5 0.0
17 CUL5 0.0
18 CUL5 0.0
19 CUL5 0.0
20 CUL5 0.0
21 CUL5 0.0
22 CUL5 0.0
23 CUL5 0.0
24 CUL5 0.0
25 CUL5 0.0
26 CUL5 0.0
27 CUL5 0.0
28 CUL5 0.0
29 CUL5 0.0
30 CUL5 0.0
31 CUL5 0.0
32 CUL5 0.0
33 CUL5 0.0
34 CUL5 0.0
35 CUL5 0.0
36 CUL5 0.0
37 CUL5 0.0
38 CUL5 0.0
39 CUL5 0.0
40 CUL5 0.0
41 CUL5 0.0
42 CUL5 0.0
43 CUL5 0.0
44 CUL5 0.0
45 CUL5 0.0
46 CUL5 0.0
47 CUL5 0.0
48 CUL5 0.0
49 CUL5 0.0
50 CUL5 0.0
51 CUL5 0.0
52 CUL5 0.0
53 CUL5 0.0
54 CUL5 0.0
55 CUL5 0.0
56 CUL5 0.0
57 CUL5 0.0
58 CUL5 0.0
59 CUL5 0.0
60 CUL5 0.0
61 CUL5 0.0
62 CUL5 0.0
63 CUL5 0.0
64 CUL5 0.0
65 CUL5 0.0
66 CUL5 0.0
67 CUL5 0.0
68 CUL5 0.0
69 CUL5 0.0
70 CUL5 0.0
71 CUL5 0.0
72 CUL5 0.0
73 CUL5 0.0
74 CUL5 0.0
75 CUL5 0.0
76 CUL5 0.0
77 CUL5 0.0
78 CUL5 0.0
79 CUL5 0.0
80 CUL5 0.0
81 CUL5 0.0
82 CUL5 0.0
83 CUL5 0.0
84 CUL5 0.0
85 CUL5 0.0
86 CUL5 0.0
87 CUL5 0.0
88 CUL5 0.0
89 CUL5 0.0
90 CUL5 0.0
91 CUL5 0.0
92 CUL5 0.0
93 CUL5 0.0
94 CUL5 0.0
95 CUL5 0.0
96 CUL5 0.0
97 CUL5 0.0
98 CUL5 0.0
99 CUL5 0.0
100 CUL5 0.0
101 CUL5 0.0
102 CUL5 0.0
103 CUL5 0.0
104 CUL5 0.0
105 CUL5 0.0
106 CUL5 0.0
107 CUL5 0.0
108 CUL5 0.0
109 CUL5 0.0
110 CUL5 0.0
111 CUL5 0.0
112 CUL5 0.0
113 CUL5 0.0
114 CUL5 0.0
115 CUL5 0.0
116 CUL5 0.0
117 CUL5 0.0
118 CUL5 0.0
119 CUL5 0.0
120 CUL5 0.0
121 CUL5 0.0
122 CUL5 0.0
123 CUL5 0.0
124 CUL5 0.0
125 CUL5 0.0
126 CUL5 0.0
127 CUL5 0.0
128 CUL5 0.0
129 CUL5 0.0
130 CUL5 0.0
131 CUL5 0.0
132 CUL5 0.0
133 CUL5 0.0
134 CUL5 0.0
135 CUL5 0.0
136 CUL5 0.0
137 CUL5 0.0
138 CUL5 0.0
139 CUL5 0.0
140 CUL5 0.0
141 CUL5 0.0
142 CUL5 0.0
143 CUL5 0.0
144 CUL5 0.0
145 CUL5 0.0
146 CUL5 0.0
147 CUL5 0.0
148 CUL5 0.0
149 CUL5 0.0
150 CUL5 0.0
151 CUL5 0.0
152 CUL5 0.0
153 CUL5 0.0
154 CUL5 0.0
155 CUL5 0.0
156 CUL5 0.0
157 CUL5 0.0
158 CUL5 0.0
159 CUL5 0.0
160 CUL5 0.0
161 CUL5 0.0
162 CUL5 0.0
163 CUL5 0.0
164 CUL5 0.0
165 CUL5 0.0
166 CUL5 0.0
167 CUL5 0.0
168 CUL5 0.0
169 CUL5 0.0
170 CUL5 0.0
171 CUL5 0.0
172 CUL5 0.0
173 CUL5 0.0
174 CUL5 0.0
175 CUL5 0.0
176 CUL5 0.0
177 CUL5 0.0
178 CUL5 0.0
179 CUL5 0.0
180 CUL5 0.0
181 CUL5 0.0
182 CUL5 0.0
183 CUL5 0.0
184 CUL5 0.0
185 CUL5 0.0
186 CUL5 0.0
187 CUL5 0.0
188 CUL5 0.0
189 CUL5 0.0
190 CUL5 0.0
191 CUL5 0.0
192 CUL5 0.0
193 CUL5 0.0
194 CUL5 0.0
195 CUL5 0.0
196 CUL5 0.0
197 CUL5 0.0
198 CUL5 0.0
199 CUL5 0.0
200 CUL5 0.0
201 CUL5 0.0
202 CUL5 0.0
203 CUL5 0.0
204 CUL5 0.0
205 CUL5 0.0
206 CUL5 0.0
207 CUL5 0.0
208 CUL5 0.0
209 CUL5 0.0
210 CUL5 0.0
211 CUL5 0.0
212 CUL5 0.0
213 CUL5 0.0
214 CUL5 0.0
215 CUL5 0.0
216 CUL5 0.0
217 CUL5 0.0
218 CUL5 0.0
219 CUL5 0.0
220 CUL5 0.0
221 CUL5 0.0
222 CUL5 0.0
223 CUL5 0.0
224 CUL5 0.0
225 CUL5 0.0
226 CUL5 0.0
227 CUL5 0.0
228 CUL5 0.0
229 CUL5 0.0
230 CUL5 0.0
231 CUL5 0.0
232 CUL5 0.0
233 CUL5 0.0
234 CUL5 0.0
235 CUL5 0.0
236 CUL5 0.0
237 CUL5 0.0
238 CUL5 0.0
239 CUL5 0.0
240 CUL5 0.0
241 CUL5 0.0
242 CUL5 0.0
243 CUL5 0.0
244 CUL5 0.0
245 CUL5 0.0
246 CUL5 0.0
247 CUL5 0.0
248 CUL5 0.0
249 CUL5 0.0
250 CUL5 0.0
251 CUL5 0.0
252 CUL5 0.0
253 CUL5 0.0
254 CUL5 0.0
255 CUL5 0.0
256 CUL5 0.0
257 CUL5 0.0
258 CUL5 0.0
259 CUL5 0.0
260 CUL5 0.0
261 CUL5 0.0
262 CUL5 0.0
263 CUL5 0.0
264 CUL5 0.0
265 CUL5 0.0
266 CUL5 0.0
267 CUL5 0.0
268 CUL5 0.0
269 CUL5 0.0
270 CUL5 0.0
271 CUL5 0.0
272 CUL5 0.0
273 CUL5 0.0
274 CUL5 0.0
275 CUL5 0.0
276 CUL5 0.0
277 CUL5 0.0
278 CUL5 0.0
279 CUL5 0.0
280 CUL5 0.0
281 CUL5 0.0
282 CUL5 0.0
283 CUL5 0.0
284 CUL5 0.0
285 CUL5 0.0
286 CUL5 0.0
287 CUL5 0.0
288 CUL5 0.0
289 CUL5 0.0
290 CUL5 0.0
291 CUL5 0.0
292 CUL5 0.0
293 CUL5 0.0
294 CUL5 0.0
295 CUL5 0.0
296 CUL5 0.0
297 CUL5 0.0
298 CUL5 0.0
299 CUL5 0.0
300 CUL5 0.0
301 CUL5 0.0
302 CUL5 0.0
303 CUL5 0.0
304 CUL5 0.0
305 CUL5 0.0
306 CUL5 0.0
307 CUL5 0.0
308 CUL5 0.0
309 CUL5 0.0
310 CUL5 0.0
311 CUL5 0.0
312 CUL5 0.0
313 CUL5 0.0
314 CUL5 0.0
315 CUL5 0.0
316 CUL5 0.0
317 CUL5 0.0
318 CUL5 0.0
319 CUL5 0.0
320 CUL5 0.0
321 CUL5 0.0
322 CUL5 0.0
323 CUL5 0.0
324 CUL5 0.0
325 CUL5 0.0
326 CUL5 0.0
327 CUL5 0.0
328 CUL5 0.0
329 CUL5 0.0
330 CUL5 0.0
331 CUL5 0.0
332 CUL5 0.0
333 CUL5 0.0
334 CUL5 0.0
335 CUL5 0.0
336 CUL5 0.0
