cluster mean min max N 
6	11.839891891891893	7.394	15.701	37
1	10.297287045666357	4.488	18.195	1073
3	11.743275167785235	7.059	17.227	149
0	10.019047	3.518	15.768	2000
2	11.68812075471698	5.543	18.708	265
4	12.65749253731343	6.438	19.771	134
5	14.317545454545456	8.849	19.001	66
