h2_run_32_56632.rmf3	11.307	254.60832451 
h2_run_54_24832.rmf3	10.75	278.827388814 
h2_run_6_55238.rmf3	13.483	266.164871675 
h2_run_25_55002.rmf3	9.954	267.295762776 
h2_run_50_49006.rmf3	13.896	265.032945552 
h2_run_30_9744.rmf3	10.494	256.87173406 
h2_run_43_34686.rmf3	10.662	251.39740671099997 
h2_run_52_39630.rmf3	9.296	249.703630183 
h2_run_10_59900.rmf3	11.231	260.947208085 
h2_run_4_16146.rmf3	10.08	256.464556165 
h2_run_6_33608.rmf3	12.832	254.42076226 
h2_run_18_59226.rmf3	13.988	256.118952715 
h2_run_10_15080.rmf3	10.86	252.998846337 
h2_run_25_31314.rmf3	12.794	248.47991745299998 
h1_run_48_18664.rmf3	12.515	273.502525221 
h1_run_3_7292.rmf3	10.761	244.56274636400002 
h1_run_37_20206.rmf3	18.414	256.106209876 
h1_run_13_45350.rmf3	10.584	260.220658852 
h1_run_15_13786.rmf3	11.987	254.540726958 
h1_run_37_46642.rmf3	11.071	252.05065433599998 
h1_run_1_30388.rmf3	11.022	258.560989716 
h1_run_28_41494.rmf3	10.742	253.31272768099998 
h1_run_31_45674.rmf3	14.14	258.649056031 
h1_run_1_46084.rmf3	11.221	252.77985676 
h1_run_40_47136.rmf3	12.275	248.657991457 
h1_run_40_50086.rmf3	12.045	257.806625006 
h1_run_55_55592.rmf3	12.07	249.14500809900002 
h1_run_57_57592.rmf3	10.801	245.85208807599997 
h2_run_41_57856.rmf3	10.839	264.158395954 
h2_run_47_7236.rmf3	7.764	257.668974934 
h2_run_54_56428.rmf3	7.095	235.676181386 
h2_run_50_20262.rmf3	12.193	249.57239508 
h2_run_45_24548.rmf3	12.524	249.263274678 
h2_run_7_4112.rmf3	16.323	251.340035011 
h2_run_14_18636.rmf3	12.325	256.72491824400004 
h2_run_38_27474.rmf3	15.126	247.68024710900002 
h2_run_30_5446.rmf3	11.169	262.52798101400003 
h2_run_54_6888.rmf3	14.551	257.655815146 
h2_run_58_48828.rmf3	10.91	246.183020858 
h2_run_52_54506.rmf3	13.019	254.195458548 
h2_run_7_43662.rmf3	8.675	262.696882312 
h2_run_14_16480.rmf3	13.872	258.619584661 
h2_run_30_48248.rmf3	9.932	242.439665892 
h2_run_25_31078.rmf3	13.967	249.57518579700002 
h2_run_23_34652.rmf3	11.007	265.37429595 
h2_run_4_24380.rmf3	12.629	261.916117536 
h2_run_4_46230.rmf3	11.467	252.47645159799998 
h2_run_30_22312.rmf3	12.642	242.94314929900003 
h2_run_7_20422.rmf3	7.324	251.384409496 
h2_run_52_32520.rmf3	12.129	253.19115731099998 
h2_run_14_30168.rmf3	10.608	246.333184808 
h2_run_25_30840.rmf3	9.817	241.533003557 
h2_run_4_49664.rmf3	9.647	246.934708335 
h2_run_14_16254.rmf3	15.738	243.324993243 
h2_run_23_42968.rmf3	8.905	261.561533806 
h2_run_43_29634.rmf3	14.763	246.28503713900002 
h2_run_43_40694.rmf3	6.857	264.558312698 
h2_run_34_48270.rmf3	13.807	255.40279132599997 
h2_run_30_22066.rmf3	15.166	250.519642523 
h2_run_43_34282.rmf3	13.006	255.081244894 
h2_run_25_31834.rmf3	12.543	241.16293773200002 
h2_run_47_53846.rmf3	10.995	256.02427192 
h2_run_36_57040.rmf3	11.582	249.268721894 
h2_run_25_31422.rmf3	12.68	250.70456581 
h2_run_41_33472.rmf3	10.763	266.906258942 
h2_run_23_18818.rmf3	12.209	245.689667399 
h2_run_23_18662.rmf3	10.111	248.395882906 
h2_run_30_21772.rmf3	14.204	256.12054832 
h2_run_23_18692.rmf3	10.715	253.298552424 
h2_run_52_49444.rmf3	9.37	258.275612557 
h2_run_6_59694.rmf3	10.401	264.823615362 
h2_run_45_33304.rmf3	12.751	257.310377866 
h2_run_49_44678.rmf3	10.419	248.548878678 
h2_run_32_53118.rmf3	12.116	257.321569561 
h2_run_47_26666.rmf3	17.816	261.871785359 
h2_run_41_59758.rmf3	8.818	269.090848668 
h2_run_50_42524.rmf3	11.328	252.414585868 
h2_run_45_32214.rmf3	12.496	258.035830068 
h2_run_29_34480.rmf3	7.18	245.33836954400002 
h2_run_45_59120.rmf3	12.849	241.025203531 
h2_run_14_45208.rmf3	10.507	269.171384315 
h2_run_36_55566.rmf3	14.951	255.80176179900002 
h2_run_29_38952.rmf3	10.791	273.827475698 
h2_run_47_7084.rmf3	9.994	258.040174616 
h1_run_20_52588.rmf3	12.221	254.24102608599998 
h1_run_31_57196.rmf3	10.847	266.267883412 
h1_run_8_49382.rmf3	10.898	246.013113212 
h1_run_57_56640.rmf3	8.669	257.65082846900003 
h1_run_3_14814.rmf3	10.79	252.25725245 
h1_run_48_23422.rmf3	13.116	252.63881935599997 
h1_run_3_6570.rmf3	15.168	264.765600785 
h1_run_3_50908.rmf3	10.479	259.707729785 
h1_run_8_22032.rmf3	11.616	263.335340258 
h1_run_8_19086.rmf3	11.625	257.281436079 
h1_run_3_5828.rmf3	12.632	251.335382858 
h1_run_11_59434.rmf3	9.402	265.201031574 
h1_run_48_32626.rmf3	7.344	260.454312532 
